names,scores,logfoldchanges,pvals,pvals_adj
Or8b1,1.2008926,-0.09966873,0.22979285889522272,0.394787667829417
Or6k2,1.2008497,-0.023813857,0.22980950987064408,0.394787667829417
Zdhhc14,1.2001508,-2.8704636,0.23008077298420304,0.3952249246352891
Ccdc65,1.1999366,1.174291,0.2301639672247947,0.39533908302915033
Gm8274,1.1977929,-0.8535026,0.2309976613167084,0.3966845334759701
Catsperz,1.1973262,0.48504007,0.23117942977443418,0.39696781845753926
Muc1,1.1958917,0.7990926,0.23173881703227628,0.39787051876140417
Cpa6,1.1949679,-1.3559222,0.23209956909797436,0.3984319710511085
Map3k13,1.1937474,-0.7428327,0.23257680969011185,0.3991932002390737
Gm12966,1.192277,-0.44535765,0.2331526672692681,0.4001525215118347
Glns-ps1,1.1913444,-0.6290521,0.23351842000096024,0.40075113330737294
Dclre1b,1.1906687,-3.9534128,0.23378368547545147,0.40114807748188575
Gm8775,1.1902115,0.42553335,0.23396327109787252,0.40139791012513415
Dgki,1.1898901,5.9014525,0.23408957978502687,0.40158544295897447
Klhl4,1.1892344,-1.1676096,0.23434746176815802,0.40199864883265507
Spx,1.1886438,1.2228194,0.23457985474666565,0.4023680741392048
Gm14719,1.1878159,0.0199297,0.2349059446166829,0.40289814970887794
Gm6988,1.1873689,-0.42869246,0.2350821738230372,0.40314186350181225
ENSMUSG00000094108,1.1865536,0.12504281,0.23540373102814716,0.4036639949630391
Chrna1,1.1854855,-0.1929895,0.2358255541406169,0.40432862120603263
Smpd5,1.184892,-0.014159783,0.2360601150334407,0.4047014063873496
Rpl36-ps2,1.1835811,-0.36475638,0.23657893032853072,0.4055319966103211
Nudt15,1.1827995,-0.6277596,0.23688861579637743,0.40603337883507956
Gm6612,1.1823256,-0.81300884,0.23707651213114134,0.4063259536387817
Gm12091,1.1810561,0.4706394,0.237580442552642,0.407101025283711
Ankrd9,1.1808078,-7.116786,0.23767908222152145,0.4072405049437515
Tekt3,1.1788185,0.18748385,0.23847049084993532,0.40850761218118226
Camsap3,1.1765592,-1.7854786,0.23937147795171743,0.4100212966423145
Klhl10,1.1727425,1.0613705,0.24089911186388346,0.4125781555493613
Iglon5,1.171467,-0.5951108,0.24141113111055035,0.4133951230942663
Or51s1,1.1707704,-0.20807713,0.24169108449568888,0.4138145191992365
Gm5075,1.1684453,-2.2249186,0.24262715266440138,0.41535700631148176
Tmem144,1.1671231,-0.41657373,0.24316068428794047,0.41624020027287784
Rpl36a-ps1,1.1650935,-9.741399,0.2439811113809922,0.41758407593148444
Tent2-ps1,1.1649591,0.25013396,0.2440355442819646,0.41764697808174805
Kcnj13,1.1646851,2.4690006,0.24414649125649213,0.417806583349243
H2-T11-ps,1.164394,0.9631647,0.2442643901918885,0.4179780614838161
Rassf6,1.1615347,1.3330735,0.24542453384175666,0.41987201520070505
Or5d43,1.1604637,-0.7810323,0.24586005203530825,0.4205866373932515
Gm16464,1.1604005,1.5798877,0.24588578041490827,0.4206001896719928
Vmn1r16,1.1594816,-0.6393358,0.24625990008486265,0.42117913980917676
Gm19040,1.1593623,0.4142166,0.2463085216832076,0.42123179776129793
Reep2,1.1588899,-0.88905483,0.24650108112439706,0.4215305898240341
Gm49486,1.158486,0.5295808,0.24666573739054998,0.42178162609687136
Gm8249,1.1577678,-0.90479374,0.24695880895644318,0.4222216290069589
Atp6v1e2,1.1573173,0.4268677,0.2471427527408071,0.42250553394301255
Rps12-ps24,1.1558685,0.14013487,0.24773491741729237,0.4234872256704199
Gm14400,1.1556193,0.23996055,0.24783691840546496,0.4236309320251457
Gm42906,1.1546465,0.19796032,0.2482352337536503,0.4242503767089917
Gm12959,1.1537703,0.41706866,0.24859436526944723,0.42480268407940486
Gzme,1.1534572,4.6569705,0.24872277675457632,0.42499137078413246
Gm44041,1.1532474,-0.12410247,0.2488088899042491,0.4250770134838904
Wfdc21,1.152881,-0.2263379,0.2489592023525954,0.42530305335724705
Zfp296,1.1525079,0.014235473,0.24911242117901256,0.42553402521474226
Or5d45,1.1519736,0.43337074,0.2493319234616853,0.42587818093054225
Cacnb2,1.1484814,-0.21808414,0.2507698852752477,0.42827239245800197
Apol7b,1.1459192,2.2721186,0.251828582491446,0.42998720160694276
Dennd3,1.1420761,-0.727758,0.2534223890964049,0.4326772860748956
Gm3912,1.14151,-0.28449535,0.2536577383899161,0.4330478056163782
Gm7353,1.1413841,-0.005854259,0.25371010154894336,0.4331058978599112
Or5b124,1.1404564,-0.8862796,0.25409618557165625,0.4337336319835303
Gm5069,1.1395557,-0.8837373,0.2544714441951009,0.43434279813082444
Gm18981,1.1385716,1.8466392,0.25488186600847096,0.43501188995564255
Gm49383,1.13763,-1.439207,0.2552750113984117,0.43565140121681106
Gm43110,1.1375483,0.5394396,0.25530913571585956,0.4356781602907325
Pcdhb13,1.1369994,0.26359865,0.25553852566758084,0.43600661043007277
Eaf2,1.1360193,-0.40677518,0.255948481950795,0.4366745462014972
H2-T27,1.1357925,-0.32666034,0.2560434017579333,0.4368049395438497
H2-T7,1.1339982,-1.132708,0.2567953165329947,0.43805605342860315
Cfap99,1.1338979,3.0621693,0.25683736464855433,0.43809614315161044
Tg,1.131516,1.6884824,0.25783797530300556,0.43977116142914974
Gm6974,1.1304379,0.37154838,0.25829176852593716,0.44051334760658206
Idi1-ps1,1.1296313,-0.7152911,0.2586316303571977,0.44106113209640946
Gm42573,1.1282991,-0.8791288,0.2591936116163973,0.4419876046773694
Ogdhl,1.127712,0.63277966,0.25944155979171035,0.4423465485664783
Kcnk15,1.1274183,7.2147045,0.25956569297285803,0.442526252884293
Bbs1,1.1271974,-1.3395549,0.25965904418090724,0.4426534557301682
Krt79,1.1268749,-1.613422,0.259795387272859,0.44285392529206913
H3c13,1.1251123,-0.6690613,0.26054146737673245,0.4440616206729055
Nr1d2,1.1238428,-17.917868,0.2610796858361816,0.44494684409353863
Gm45692,1.1212552,0.6748679,0.2621792832985339,0.44669192518715156
Gm4824,1.1204761,-0.2158151,0.26251092158734046,0.44712795491884694
Gm7497,1.1200035,-0.39660662,0.2627122854585203,0.44741417919922283
Gm7672,1.1199927,0.90446466,0.2627168479528056,0.44741417919922283
Gm6158,1.1197474,0.7650798,0.26282140699263823,0.44755417696371697
Hoxc4,1.1197109,0.5729821,0.2628369477516058,0.44755417696371697
Prss27,1.1182258,1.0221465,0.26347056650971556,0.4485684194555277
Cntd1,1.1165395,0.06091978,0.26419126497681034,0.4497306046423491
Gm49057,1.1158088,1.4428107,0.2645039894168708,0.4502305061624202
Gm8663,1.1156996,0.87313753,0.2645507402608872,0.4502776362373841
Gdpd2,1.1153594,0.74451375,0.26469644340162757,0.4504931687866449
Ppfia4,1.1147286,-0.6739871,0.2649667295009078,0.4509206857017971
Gm10916,1.114589,0.31130332,0.2650265946639053,0.4509900722250636
Shd,1.1140422,0.15375547,0.26526111998476887,0.4513566427863583
Gm10054,1.1136808,-25.055038,0.26541612362532674,0.45158785969558757
Gm13034,1.1135417,0.042114433,0.2654758210141792,0.45165689773667006
Nts,1.1133716,-0.6287985,0.2655488806977473,0.4517486576133589
Cacna1e,1.1105919,0.0032041224,0.2667440431628474,0.45374917496396505
Rps2-ps9,1.1097393,-0.34447134,0.26711135667174657,0.45434128004200514
Gm6210,1.1095065,-1.0537938,0.26721174536567205,0.4544793085600907
Gm9027,1.1092397,0.8139989,0.26732680845644574,0.45464227392538736
Gm3373,1.1080947,-0.37590384,0.2678209196658994,0.45541702853849325
Ifnz,1.1079608,0.28037685,0.26787875631717617,0.45548258731413893
Pfn4,1.1078842,-0.5168616,0.26791184385662326,0.4555060579959187
Sptbn4,1.1075523,0.8935926,0.2680552290593745,0.455684243656818
Hoga1,1.1074013,-1.9397058,0.26812047959705376,0.45576236676468096
Serpina3h,1.1072342,0.7531104,0.2681926428036918,0.4558522282266679
Satb2,1.1069342,0.4868357,0.2683224025839368,0.45603996772450506
C1s2,1.1064898,-0.13948017,0.2685146076457475,0.4563338043888195
Apol7e,1.1062127,2.2697294,0.2686344493186985,0.4565046278674085
Car3,1.1045178,-10.491836,0.2693685957552451,0.4577192720188939
Gbp5,1.1029953,-1.9981154,0.27002919707096995,0.4587757796168727
Bhmt2,1.1008904,-0.6720102,0.2709443737338957,0.4602975440138341
Gm15198,1.0999104,-1.0916421,0.2713711853119698,0.46098948351341523
Adam4,1.0992196,0.22601493,0.27167229610841137,0.4614678057224784
Opn1sw,1.0990429,0.48064357,0.2717493405924074,0.46156548314756995
Rpl31-ps20,1.097907,-0.60625803,0.27224513350475676,0.4623743384034987
Nrcam,1.0964332,0.6678688,0.2728892812732777,0.4634350214218199
Egr4,1.094975,2.7583227,0.27352759642428137,0.4644574759479292
Gm5937,1.094968,-0.06984094,0.27353066965461426,0.4644574759479292
Rps13-ps4,1.092551,-4.447245,0.2745910052218864,0.4661909102527261
Vsig10l,1.0924569,-0.34473437,0.27463232212832733,0.4662275464275708
Cpa2,1.0915229,1.7684306,0.27504284280392166,0.4668573577084963
Gm29844,1.0907861,0.9359134,0.27536700293212846,0.4673740013120505
Acad10,1.090329,-0.46301287,0.2755682163332882,0.4676819110510562
Thap3,1.0900662,-26.529163,0.2756839838477625,0.4678447720718441
Runx3,1.0898099,-0.4345373,0.2757968972505902,0.46798184442805907
Slc7a11,1.0897928,-0.2230638,0.27580437984348716,0.46798184442805907
Gm18913,1.0883188,0.7165195,0.2764543885141587,0.4689837051919666
Palm3,1.0864962,1.3254026,0.27725952072672666,0.4702820005088332
Rpl38-ps1,1.0859128,-0.6041009,0.2775175392814653,0.4706520530849721
Dennd2d,1.0847526,0.8405941,0.2780312863415835,0.47145563637290333
Or10d5j,1.0813605,-0.10948179,0.2795368043179218,0.4739404862757416
Rpsa-ps4,1.0796381,-0.010661123,0.28030333541716357,0.47513778872542667
Cdon,1.0795,-10.34323,0.2803649333718,0.47520810068709013
Dynlt2a1,1.078298,0.043918848,0.280900787086412,0.47608219069872554
Fgfr3,1.0762438,-1.0722954,0.28181826891550443,0.4775686440959273
Glra1,1.0746893,0.79187465,0.28251388238323694,0.4786960471855326
Gm7785,1.0746665,0.5259493,0.28252409270621526,0.4786960471855326
1700028J19Rik,1.0738579,-0.8484662,0.28288636956972346,0.47924111996029817
Gm3005,1.0737666,-0.41302973,0.2829272902308062,0.479263639222927
AA986860,1.0737377,-0.27119508,0.28294024169017895,0.479263639222927
Lhx9,1.0734885,0.37166855,0.2830520216148962,0.47941860049945956
Lzts1,1.0728719,-0.380667,0.28332859953629086,0.47985264570493485
Ccdc103,1.0725718,-0.13857567,0.2834633111887822,0.48004637751578894
Gm8756,1.0720065,-0.30057895,0.2837171524887744,0.48040448543983216
Or4c35,1.0719619,-1.0514275,0.28373713477609186,0.48040448543983216
Gm5863,1.0719197,-0.81019247,0.28375612297771213,0.48040448543983216
Zfp1007,1.0709896,-0.4353082,0.28417408111042797,0.481077615560053
Gm5182,1.0689003,0.10983218,0.2851145956167648,0.4826006351174203
Rab27a,1.0679417,0.16163588,0.2855468133508836,0.4832574489485193
Gm5614,1.0679035,-6.523024,0.285564009670354,0.4832574489485193
Gm2956,1.0672746,-0.46722168,0.28584787084487395,0.48370317051556466
Pf4,1.0652026,-18.246405,0.2867842740860892,0.4852182034372547
Gm3020,1.0644708,-0.58848566,0.28711550667839736,0.4856801993694325
Gm7004,1.064463,0.75869393,0.2871190171455381,0.4856801993694325
D6Ertd527e,1.0643139,1.0912099,0.287186515688569,0.48575959091154236
Csf2rb,1.0622675,-0.1208028,0.2881142301434022,0.48729387299278987
Gm42627,1.0618237,0.10884677,0.2883157224354499,0.487599747952156
Tsg101-ps,1.0612731,0.24994054,0.2885658238858675,0.4879877810715976
Ssc4d,1.0607429,-0.12816063,0.28880679894325834,0.4883302635368676
Sox8,1.0607364,-1.4194198,0.28880969398459166,0.4883302635368676
Unc5a,1.0583721,-1.5105361,0.289885819066124,0.4901147328151825
Klhdc1,1.0582893,-4.3415227,0.2899235507834146,0.490143443533856
Gm6681,1.0570345,-0.14331187,0.2904958624606224,0.4910758439263123
Tmem37,1.056965,-2.8376098,0.2905275815344939,0.4910943182643681
Gm48391,1.0560501,0.2828726,0.2909453700844079,0.49176533715662246
Il18bp,1.0557649,-3.7390249,0.2910756401316771,0.4919503216621597
Gm3468,1.0556629,0.69371873,0.29112229216305296,0.4919939660287239
Gm12042,1.0554285,0.25145975,0.2912294083861565,0.4921397807618689
Tspan5,1.0553038,-11.030262,0.29128637344962527,0.49220083176576285
Sp110-ps2,1.0542738,0.13745654,0.2917575715731918,0.49296177382906753
Itpr3,1.0527804,-2.026946,0.2924416336419364,0.4940822422041471
Gm4294,1.0520687,-5.3188615,0.2927680199174525,0.4945629263012333
Chac1,1.049412,0.47423938,0.2939885304073365,0.49655367012883056
Gm6061,1.0486939,-0.23071843,0.29431904846048906,0.49704084104419904
Rimklb,1.0477906,1.8312385,0.29473508760372946,0.49770785704087034
Gm48667,1.0442762,0.36350384,0.29635758796064315,0.5003761676353361
Gm11686,1.0439485,-1.322515,0.2965092078022893,0.5005963832104836
Gm7488,1.0397812,0.07469959,0.2984415802073159,0.5038227963176822
Bbof1,1.0375519,-0.4654696,0.29947872515217444,0.505537552120311
Mns1,1.0364169,-10.940621,0.30000768866434413,0.5062857479417355
Gpatch3,1.0356119,-2.026088,0.3003832486109894,0.5068833201486056
Gemin4,1.0353565,-0.9654675,0.30050245810437903,0.5070482579386768
Stac,1.0347674,0.57858145,0.30077757444327546,0.5074762204231864
Gm19195,1.0344044,0.69172347,0.3009471327158614,0.5077260354175674
Atp6-ps,1.0330693,,0.30157149300288755,0.5086703967595834
Gm12791,1.0329881,-0.014551828,0.3016095020793337,0.508698182693034
Mylpf,1.0322036,-1.0329944,0.30197675615102904,0.5092812335458701
4930590J08Rik,1.0306462,-0.07498098,0.30270674443389034,0.5104394638972676
Gm8108,1.030388,-0.63188344,0.3028279095917006,0.5106073276083632
Gm11970,1.0282437,-1.2913265,0.3038351982734383,0.51219606183392
Pcdhb15,1.0280465,-0.08238166,0.3039279655769561,0.5123158834577378
Sytl5,1.027811,2.6979444,0.3040387292788366,0.5124660214282432
Spats1,1.0272706,0.2342117,0.30429309655554104,0.5128581686577549
Vmn2r107,1.0264387,-0.47957605,0.3046848271116043,0.5134451238641082
Rxfp3,1.0242832,1.1309571,0.30570157150471067,0.5150482753575443
Rbmx2-ps,1.0236099,0.27034956,0.3060195714825159,0.5155472718057562
Gm13835,1.0235384,-2.2971163,0.30605337240838293,0.5155674447053497
Gm7384,1.0234615,-0.23809667,0.3060897057114943,0.5155918803830284
Klf8,1.0226415,0.8215439,0.3064773806394291,0.5161712804337936
Actr3-ps,1.0224723,-1.0024489,0.30655745218427366,0.5162467123676028
Tdg-ps2,1.0224544,0.3879357,0.30656587927608336,0.5162467123676028
Tmsb15b1,1.0213597,0.44894335,0.3070840688523969,0.5170824629571191
Gm1980,1.0204031,0.028713314,0.3075372875450848,0.517808701197694
Gm3752,1.0192403,-0.53636014,0.3080889360663115,0.5185896642786535
Hcn2,1.018674,-0.1518679,0.30835777319745594,0.5189982448828875
Gm20768,1.0186365,-0.23180802,0.3083756135189588,0.5189982448828875
Gm28503,1.018103,-0.21070835,0.30862900221627254,0.5193876931711722
Hsf2bp,1.0155545,1.3113178,0.30984154668133224,0.521353980207989
Fbxl21,1.0142845,0.0023724756,0.3104470379449802,0.5223355996366107
Gm52950,1.0131369,-0.114515394,0.3109947676853265,0.5231453786850233
Gm7424,1.0129658,-0.29877055,0.31107649934046333,0.523245602144918
Dynlt2a3,1.0123595,-0.045862492,0.31136620088635847,0.5236956017613695
Gm3755,1.0118687,0.08883911,0.3116008178364238,0.5240528955581464
Gm3500,1.0105108,-0.6239689,0.31225060412918393,0.5251083240876729
Gm10548,1.0103533,0.43353328,0.31232605512597233,0.5251978179063567
Gm6802,1.009779,1.5057691,0.3126012192601655,0.5255856929421574
Zfp418,1.0084308,-1.0750715,0.3132476839134045,0.5265976472648586
Pianp,1.007415,-2.0621552,0.3137353484869144,0.5273799221896815
Gm16089,1.0053635,-1.2135228,0.3147218605060742,0.5289252982578426
Sele,1.0049783,0.5963122,0.31490729160463915,0.5291992839352008
Ptges,1.004212,-7.1172123,0.3152764121034113,0.5297818972963418
Slc25a35,1.0019716,-4.9096403,0.3163573038230214,0.5315225744081079
Xlr3a,1.0014534,-0.22169828,0.31660763429183714,0.5318675008610686
Gm31332,0.99885553,-0.45658565,0.31786467892065207,0.5339412303217694
Zfp972,0.99821806,0.049564406,0.3181736445305271,0.5344222184068536
Hoxc6,0.9967469,1.6356175,0.31888738238503533,0.5355829678126365
Gm57858,0.996379,-0.98778564,0.319066036534824,0.5358449234972683
Gm48850,0.9961744,0.94588375,0.31916543172852807,0.5359737425607537
Gm15580,0.99593484,0.5522836,0.31928179960980596,0.5361310434764504
Gm7416,0.9957994,-1.6060116,0.31934759674149715,0.5362034107642099
Gm5466,0.99477446,1.0306014,0.3198459602879762,0.5370020206100139
Gm4521,0.99435204,-0.36009854,0.32005151210748095,0.537308938698707
Cd300a,0.99398994,-2.5711212,0.3202277616997262,0.5375666234886811
Gm11826,0.99345434,-1.2726101,0.3204885908548154,0.5379662453511651
Hmgb1-ps4,0.9929344,-0.04788423,0.3207419117530981,0.5383532080949286
Gm6563,0.9925778,-0.9099453,0.3209157548261097,0.5385684578861483
Gm13864,0.9924183,-0.39611647,0.32099351822972566,0.5386606915390985
Vmn2r6,0.9895276,-1.2073605,0.32240506824247084,0.5409141357309045
Tnfsf4,0.9892797,1.7964045,0.32252631475210813,0.5410791250539451
Tmem54,0.98879534,2.3763676,0.32276329620875766,0.5414382373231351
Oas1c,0.98779076,-0.46177575,0.32325514173828007,0.5421890328435897
Cd72,0.98679173,-2.1834602,0.32374476015513043,0.5429689704362636
Gm5853,0.9864224,-0.17759448,0.3239258657063979,0.5432134165683429
Atp5l-ps1,0.98615015,-1.0298401,0.32405943992827624,0.543380991733216
Or8b41,0.9848171,-0.3455949,0.32471392797964926,0.5444011422249482
Adrb3,0.9837047,0.91326785,0.3252607253551645,0.5452791762678736
Gm8288,0.9817241,0.019754855,0.3262357987866026,0.5468362051616761
Plch2,0.9798443,1.0556402,0.3271630083360151,0.5483125741382866
Gm8741,0.9796656,-0.9226599,0.32725123388536714,0.5484215250518807
Ppp4r4,0.97954273,-0.30328956,0.32731189791028337,0.548484275009847
Iqank1,0.97901756,1.2520441,0.32757131779147963,0.5488411191340999
Gm15843,0.97886884,-1.3044993,0.3276447911348157,0.5489252862894873
Zfp341,0.9784293,-0.6344933,0.3278620355767402,0.5492502937842682
Tbxas1,0.9762817,-0.6441997,0.32892487526109726,0.5509526647668684
Zfp773,0.9751373,-0.40475547,0.32949214999612975,0.5517936742325678
Kcnn1,0.97512746,-1.9573989,0.32949704817960157,0.5517936742325678
Tmem91,0.97495437,-1.5025091,0.32958288848953743,0.5518982992351739
Tpm3-rs7,0.97466606,-4.4602313,0.3297259420624544,0.5520987082623687
Ppip5k1,0.9741468,-14.618996,0.3299836681190278,0.5524910848199288
Niban3,0.97389036,0.06576739,0.33011097589590566,0.5526650621331908
Recql4,0.97347057,0.38227352,0.3303194663325595,0.552935731999248
Gm9923,0.9731521,-0.17606504,0.33047772471095316,0.5531356088589198
Rims1,0.973136,0.9245725,0.3304857054242384,0.5531356088589198
Gm10297,0.97204256,-0.15349254,0.331029375261099,0.5540062968005115
Tgfbr3l,0.9716765,-0.46143758,0.3312115078609309,0.5542519437631969
Gm13170,0.97049177,0.19830021,0.33180142610522845,0.555101741343693
Gm11703,0.96997684,-1.5555912,0.3320580379692927,0.5554917078521715
Rps2-ps2,0.9696263,0.044803746,0.3322328042453596,0.5557447113575271
Gm3252,0.9688211,-0.314951,0.3326344670776663,0.5563771949328392
Gm7720,0.9676094,0.8228641,0.3332394858092128,0.5573497057494453
Cfap70,0.9675495,2.6244729,0.3332694141202972,0.5573602967244081
Gm45105,0.9671059,-0.40121248,0.33349109439511937,0.5576125957887106
Gm5047,0.9654329,-0.26009384,0.33432802530395056,0.5589724154660686
Gm5851,0.9650061,-0.17412354,0.3345417456175409,0.559290153105806
Gm3307,0.9619748,-0.47931182,0.3360622754434053,0.5617924280430769
Gvin-ps1,0.95991856,-0.31083778,0.33709620592811895,0.5634809624391832
Cfap69,0.9587352,-0.337626,0.33769215955411624,0.5644371993226565
Glp1r,0.9583829,1.3262128,0.3378697143881002,0.5646540627961876
Gm8526,0.9578572,-2.6555693,0.33813478589085133,0.5649771364170475
Vmn2r20,0.9571413,0.8703162,0.3384959371168653,0.5655405666033014
Serpina12,0.956481,3.3805566,0.33882927621503645,0.5660574533895875
Wdr97,0.95633453,-0.7188145,0.3389032506805124,0.5661409960625449
Gm15645,0.9561179,0.008457542,0.33901266984661016,0.5662837334309297
Gm8825,0.95551705,-0.7489557,0.33931629028768284,0.5667508197486464
Elf3,0.9548341,1.0018755,0.339661584586211,0.5672473338172292
Nlrp5-ps,0.9540181,0.5002126,0.3400744690536994,0.5678967149888606
Gm49496,0.95193034,-0.64523053,0.34113231178186576,0.5696229560723493
Serpinb1b,0.95174354,0.49708256,0.3412270683741375,0.5697409049314698
Ctss,0.9504199,-21.947145,0.3418989463876223,0.5708223786133747
